PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CP,CE,SE
1.76,0.45,1.06,0.31,0.49,1.09,-1.97,,,,,,,,,,
1.75,0.44,1.05,0.31,0.49,1.09,-2.07,,,,,,,,,,
1.74,0.43,1.04,0.31,0.48,1.1,-2.16,,,,,,,,,,
1.74,0.42,1.03,0.31,0.48,1.11,-2.25,,,,,,,,,,
1.73,0.42,1.02,0.32,0.47,1.12,-2.35,,,,,,,,,,
1.72,0.41,1.01,0.32,0.47,1.13,-2.44,2.22,1.81,,,,,,,,
1.72,0.4,1.0,0.32,0.47,1.14,-2.53,,,,,,,,,,
1.71,0.39,0.99,0.32,0.46,1.15,-2.62,,,,,,,,,,
1.7,0.39,0.98,0.32,0.46,1.16,-2.7,,,,,,,,,,
1.69,0.38,0.97,0.33,0.46,1.17,-2.79,,,,,,,,,,
1.69,0.37,0.96,0.33,0.45,1.18,-2.88,,,,,,,,,,
1.68,0.37,0.95,0.33,0.45,1.19,-2.96,,,,,,,,,,
1.67,0.36,0.94,0.33,0.45,1.2,-3.05,,,,,,,,,,
1.66,0.35,0.93,0.34,0.44,1.21,-3.13,,,,,,,,,,
1.66,0.35,0.92,0.34,0.44,1.22,-3.21,,,,,,,,,,
1.65,0.34,0.91,0.34,0.44,1.23,-3.29,2.15,1.74,,,,,,,,
1.64,0.33,0.9,0.35,0.44,1.24,-3.37,,,,,,,,,,
1.63,0.33,0.89,0.35,0.43,1.24,-3.45,,,,,,,,,,
1.63,0.32,0.88,0.35,0.43,1.25,-3.53,,,,,,,,,,
1.62,0.31,0.87,0.35,0.43,1.26,-3.6,,,,,,,,,,
1.61,0.31,0.86,0.36,0.43,1.27,-3.68,,,,,,,,,,
1.6,0.3,0.85,0.36,0.42,1.28,-3.75,,,,,,,,,,
1.59,0.3,0.84,0.37,0.42,1.29,-3.83,,,,,,,,,,
1.59,0.29,0.84,0.37,0.42,1.3,-3.9,,,,,,,,,,
1.58,0.28,0.83,0.37,0.42,1.31,-3.97,,,,,,,,,,
1.57,0.28,0.82,0.38,0.42,1.32,-4.04,2.07,1.68,,,,,,,,
1.56,0.27,0.81,0.38,0.41,1.33,-4.11,,,,,,,,,,
1.55,0.27,0.8,0.38,0.41,1.34,-4.17,,,,,,,,,,
1.55,0.26,0.79,0.39,0.41,1.35,-4.24,,,,,,,,,,
1.54,0.26,0.78,0.39,0.41,1.36,-4.31,,,,,,,,,,
1.53,0.25,0.77,0.4,0.41,1.37,-4.37,,,,,,,,,,
1.52,0.25,0.76,0.4,0.41,1.38,-4.43,,,,,,,,,,
1.51,0.24,0.75,0.41,0.41,1.39,-4.49,,,,,,,,,,
1.5,0.24,0.74,0.41,0.4,1.4,-4.55,,,,,,,,,,
1.49,0.23,0.74,0.41,0.4,1.41,-4.61,,,,,,,,,,
1.49,0.23,0.73,0.42,0.4,1.42,-4.67,1.99,1.63,,,,,,,,
1.48,0.22,0.72,0.42,0.4,1.43,-4.73,,,,,,,,,,
1.47,0.22,0.71,0.43,0.4,1.44,-4.78,,,,,,,,,,
1.46,0.21,0.7,0.43,0.4,1.45,-4.84,,,,,,,,,,
1.45,0.21,0.69,0.44,0.4,1.46,-4.89,,,,,,,,,,
1.44,0.2,0.68,0.44,0.4,1.47,-4.94,,,,,,,,,,
1.43,0.2,0.67,0.45,0.4,1.48,-4.99,,,,,,,,,,
1.42,0.19,0.67,0.45,0.4,1.49,-5.04,,,,,,,,,,
1.41,0.19,0.66,0.46,0.4,1.5,-5.09,,,,,,,,,,
1.41,0.19,0.65,0.47,0.4,1.51,-5.14,,,,,,,,,,
1.4,0.18,0.64,0.47,0.4,1.52,-5.19,1.9,1.58,25.4,24.58,25.44,25.67,1.04,5.2,80.41,89.63
1.39,0.18,0.63,0.48,0.4,1.53,-5.23,,,,,,,,,,
1.38,0.17,0.62,0.48,0.4,1.54,-5.27,,,,,,,,,,
1.37,0.17,0.62,0.49,0.4,1.55,-5.32,,,,,,,,,,
1.36,0.17,0.61,0.49,0.4,1.56,-5.36,,,,,,,,,,
1.35,0.16,0.6,0.5,0.4,1.57,-5.4,,,,,,,,,,
1.34,0.16,0.59,0.51,0.4,1.58,-5.43,,,,,,,,,,
1.33,0.16,0.58,0.51,0.4,1.59,-5.47,,,,,,,,,,
1.32,0.15,0.58,0.52,0.41,1.6,-5.51,,,,,,,,,,
1.31,0.15,0.57,0.52,0.41,1.61,-5.54,,,,,,,,,,
1.3,0.15,0.56,0.53,0.41,1.62,-5.58,1.8,1.55,,,,,,,,
1.29,0.14,0.55,0.54,0.41,1.63,-5.61,,,,,,,,,,
1.28,0.14,0.55,0.54,0.41,1.64,-5.64,,,,,,,,,,
1.27,0.14,0.54,0.55,0.41,1.65,-5.67,,,,,,,,,,
1.26,0.14,0.53,0.56,0.41,1.66,-5.7,,,,,,,,,,
1.25,0.13,0.52,0.56,0.41,1.67,-5.72,,,,,,,,,,
1.24,0.13,0.52,0.57,0.42,1.68,-5.75,,,,,,,,,,
1.23,0.13,0.51,0.58,0.42,1.69,-5.78,,,,,,,,,,
1.23,0.13,0.5,0.58,0.42,1.7,-5.8,,,,,,,,,,
1.22,0.12,0.49,0.59,0.42,1.71,-5.82,,,,,,,,,,
1.21,0.12,0.49,0.6,0.42,1.72,-5.84,1.71,1.52,,,,,,,,
1.2,0.12,0.48,0.61,0.43,1.73,-5.86,,,,,,,,,,
1.19,0.12,0.47,0.61,0.43,1.74,-5.88,,,,,,,,,,
1.18,0.12,0.47,0.62,0.43,1.75,-5.9,,,,,,,,,,
1.17,0.11,0.46,0.63,0.43,1.76,-5.91,,,,,,,,,,
1.16,0.11,0.45,0.63,0.44,1.77,-5.93,,,,,,,,,,
1.15,0.11,0.45,0.64,0.44,1.78,-5.94,,,,,,,,,,
1.14,0.11,0.44,0.65,0.44,1.79,-5.95,,,,,,,,,,
1.13,0.11,0.43,0.66,0.45,1.8,-5.97,,,,,,,,,,
1.12,0.11,0.43,0.67,0.45,1.81,-5.98,,,,,,,,,,
1.11,0.11,0.42,0.67,0.45,1.82,-5.98,1.61,1.51,,,,,,,,
1.1,0.1,0.41,0.68,0.45,1.83,-5.99,,,,,,,,,,
1.09,0.1,0.41,0.69,0.46,1.84,-6.0,,,,,,,,,,
1.08,0.1,0.4,0.7,0.46,1.84,-6.0,,,,,,,,,,
1.07,0.1,0.4,0.7,0.46,1.85,-6.01,,,,,,,,,,
1.06,0.1,0.39,0.71,0.47,1.86,-6.01,,,,,,,,,,
1.05,0.1,0.38,0.72,0.47,1.87,-6.01,,,,,,,,,,
1.04,0.1,0.38,0.73,0.48,1.88,-6.01,,,,,,,,,,
1.03,0.1,0.37,0.74,0.48,1.89,-6.01,,,,,,,,,,
1.02,0.1,0.37,0.75,0.48,1.9,-6.01,,,,,,,,,,
1.01,0.1,0.36,0.75,0.49,1.91,-6.0,1.51,1.5,,,,,,,,
1.0,0.1,0.36,0.76,0.49,1.92,-6.0,,,,,,,,,,
0.99,0.1,0.35,0.77,0.5,1.93,-5.99,,,,,,,,,,
0.98,0.1,0.35,0.78,0.5,1.94,-5.99,,,,,,,,,,
0.97,0.1,0.34,0.79,0.5,1.95,-5.98,,,,,,,,,,
0.96,0.1,0.34,0.8,0.51,1.95,-5.97,,,,,,,,,,
0.95,0.1,0.33,0.8,0.51,1.96,-5.96,,,,,,,,,,
0.94,0.1,0.33,0.81,0.52,1.97,-5.94,,,,,,,,,,
0.93,0.1,0.32,0.82,0.52,1.98,-5.93,,,,,,,,,,
0.92,0.1,0.32,0.83,0.53,1.99,-5.92,,,,,,,,,,
0.91,0.1,0.31,0.84,0.53,2.0,-5.9,1.41,1.5,,,,,,,,
0.9,0.11,0.31,0.85,0.54,2.01,-5.89,,,,,,,,,,
0.89,0.11,0.3,0.86,0.54,2.02,-5.87,,,,,,,,,,
0.88,0.11,0.3,0.87,0.55,2.02,-5.85,,,,,,,,,,
0.87,0.11,0.29,0.88,0.55,2.03,-5.83,,,,,,,,,,
0.86,0.11,0.29,0.89,0.56,2.04,-5.81,,,,,,,,,,
0.85,0.11,0.29,0.89,0.56,2.05,-5.79,,,,,,,,,,
0.84,0.11,0.28,0.9,0.57,2.06,-5.76,,,,,,,,,,
0.83,0.11,0.28,0.91,0.58,2.07,-5.74,,,,,,,,,,
0.82,0.12,0.27,0.92,0.58,2.07,-5.71,,,,,,,,,,
0.81,0.12,0.27,0.93,0.59,2.08,-5.69,1.31,1.52,,,,,,,,
0.8,0.12,0.27,0.94,0.59,2.09,-5.66,,,,,,,,,,
0.79,0.12,0.26,0.95,0.6,2.1,-5.63,,,,,,,,,,
0.78,0.12,0.26,0.96,0.61,2.11,-5.6,,,,,,,,,,
0.77,0.13,0.26,0.97,0.61,2.11,-5.57,,,,,,,,,,
0.76,0.13,0.25,0.98,0.62,2.12,-5.53,,,,,,,,,,
0.75,0.13,0.25,0.99,0.62,2.13,-5.5,,,,,,,,,,
0.74,0.13,0.25,1.0,0.63,2.14,-5.47,,,,,,,,,,
0.73,0.14,0.24,1.01,0.64,2.15,-5.43,,,,,,,,,,
0.72,0.14,0.24,1.02,0.64,2.15,-5.39,,,,,,,,,,
0.71,0.14,0.24,1.03,0.65,2.16,-5.36,1.21,1.54,,,,,,,,
0.7,0.15,0.24,1.04,0.66,2.17,-5.32,,,,,,,,,,
0.69,0.15,0.23,1.04,0.66,2.18,-5.28,,,,,,,,,,
0.68,0.15,0.23,1.05,0.67,2.18,-5.24,,,,,,,,,,
0.67,0.15,0.23,1.06,0.68,2.19,-5.2,,,,,,,,,,
0.66,0.16,0.23,1.07,0.68,2.2,-5.15,,,,,,,,,,
0.65,0.16,0.22,1.08,0.69,2.2,-5.11,,,,,,,,,,
0.64,0.17,0.22,1.09,0.7,2.21,-5.06,,,,,,,,,,
0.64,0.17,0.22,1.1,0.7,2.22,-5.02,,,,,,,,,,
0.63,0.17,0.22,1.11,0.71,2.23,-4.97,,,,,,,,,,
0.62,0.18,0.22,1.12,0.72,2.23,-4.92,1.12,1.58,,,,,,,,
0.61,0.18,0.21,1.13,0.73,2.24,-4.87,,,,,,,,,,
0.6,0.18,0.21,1.14,0.73,2.25,-4.82,,,,,,,,,,
0.59,0.19,0.21,1.15,0.74,2.25,-4.77,,,,,,,,,,
0.58,0.19,0.21,1.16,0.75,2.26,-4.72,,,,,,,,,,
0.57,0.2,0.21,1.17,0.76,2.27,-4.67,,,,,,,,,,
0.56,0.2,0.21,1.18,0.76,2.27,-4.62,,,,,,,,,,
0.55,0.21,0.21,1.19,0.77,2.28,-4.56,,,,,,,,,,
0.54,0.21,0.2,1.2,0.78,2.28,-4.51,,,,,,,,,,
0.54,0.21,0.2,1.21,0.79,2.29,-4.45,,,,,,,,,,
0.53,0.22,0.2,1.22,0.8,2.3,-4.39,1.03,1.62,,,,,,,,
0.52,0.22,0.2,1.23,0.8,2.3,-4.33,,,,,,,,,,
0.51,0.23,0.2,1.24,0.81,2.31,-4.27,,,,,,,,,,
0.5,0.23,0.2,1.25,0.82,2.31,-4.21,,,,,,,,,,
0.49,0.24,0.2,1.26,0.83,2.32,-4.15,,,,,,,,,,
0.48,0.24,0.2,1.27,0.84,2.33,-4.09,,,,,,,,,,
0.47,0.25,0.2,1.28,0.84,2.33,-4.03,,,,,,,,,,
0.47,0.25,0.2,1.29,0.85,2.34,-3.96,,,,,,,,,,
0.46,0.26,0.2,1.3,0.86,2.34,-3.9,,,,,,,,,,
0.45,0.27,0.2,1.31,0.87,2.35,-3.83,,,,,,,,,,
0.44,0.27,0.2,1.32,0.88,2.35,-3.77,0.94,1.67,24.44,24.67,25.0,26.52,0.94,4.72,80.85,86.45
0.43,0.28,0.2,1.33,0.89,2.36,-3.7,,,,,,,,,,
0.42,0.28,0.2,1.34,0.9,2.36,-3.63,,,,,,,,,,
0.42,0.29,0.2,1.35,0.9,2.37,-3.56,,,,,,,,,,
0.41,0.29,0.2,1.36,0.91,2.37,-3.49,,,,,,,,,,
0.4,0.3,0.2,1.37,0.92,2.38,-3.42,,,,,,,,,,
0.39,0.31,0.2,1.38,0.93,2.38,-3.35,,,,,,,,,,
0.38,0.31,0.2,1.39,0.94,2.39,-3.28,,,,,,,,,,
0.38,0.32,0.21,1.4,0.95,2.39,-3.21,,,,,,,,,,
0.37,0.32,0.21,1.41,0.96,2.4,-3.13,,,,,,,,,,
0.36,0.33,0.21,1.42,0.97,2.4,-3.06,0.86,1.73,,,,,,,,
0.35,0.34,0.21,1.43,0.98,2.41,-2.99,,,,,,,,,,
0.35,0.34,0.21,1.44,0.98,2.41,-2.91,,,,,,,,,,
0.34,0.35,0.21,1.45,0.99,2.41,-2.83,,,,,,,,,,
0.33,0.36,0.21,1.46,1.0,2.42,-2.76,,,,,,,,,,
0.32,0.36,0.21,1.47,1.01,2.42,-2.68,,,,,,,,,,
0.32,0.37,0.22,1.48,1.02,2.43,-2.6,,,,,,,,,,
0.31,0.38,0.22,1.49,1.03,2.43,-2.52,,,,,,,,,,
0.3,0.38,0.22,1.5,1.04,2.43,-2.44,,,,,,,,,,
0.29,0.39,0.22,1.51,1.05,2.44,-2.36,,,,,,,,,,
0.29,0.4,0.22,1.52,1.06,2.44,-2.28,0.79,1.8,,,,,,,,
0.28,0.41,0.23,1.53,1.07,2.44,-2.2,,,,,,,,,,
0.27,0.41,0.23,1.54,1.08,2.45,-2.11,,,,,,,,,,
0.27,0.42,0.23,1.55,1.09,2.45,-2.03,,,,,,,,,,
0.26,0.43,0.23,1.56,1.1,2.45,-1.94,,,,,,,,,,
0.25,0.43,0.24,1.57,1.11,2.46,-1.86,,,,,,,,,,
0.25,0.44,0.24,1.58,1.12,2.46,-1.77,,,,,,,,,,
0.24,0.45,0.24,1.59,1.12,2.46,-1.69,,,,,,,,,,
0.23,0.46,0.25,1.6,1.13,2.46,-1.6,,,,,,,,,,
0.23,0.47,0.25,1.61,1.14,2.47,-1.51,,,,,,,,,,
0.22,0.47,0.25,1.62,1.15,2.47,-1.43,0.72,1.87,,,,,,,,
0.21,0.48,0.25,1.63,1.16,2.47,-1.34,,,,,,,,,,
0.21,0.49,0.26,1.64,1.17,2.47,-1.25,,,,,,,,,,
0.2,0.5,0.26,1.64,1.18,2.48,-1.16,,,,,,,,,,
0.2,0.5,0.26,1.65,1.19,2.48,-1.07,,,,,,,,,,
0.19,0.51,0.27,1.66,1.2,2.48,-0.98,,,,,,,,,,
0.18,0.52,0.27,1.67,1.21,2.48,-0.89,,,,,,,,,,
0.18,0.53,0.28,1.68,1.22,2.48,-0.8,,,,,,,,,,
0.17,0.54,0.28,1.69,1.23,2.49,-0.7,,,,,,,,,,
0.17,0.55,0.28,1.7,1.24,2.49,-0.61,,,,,,,,,,
0.16,0.55,0.29,1.71,1.25,2.49,-0.52,0.66,1.95,,,,,,,,
0.16,0.56,0.29,1.72,1.26,2.49,-0.42,,,,,,,,,,
0.15,0.57,0.3,1.73,1.27,2.49,-0.33,,,,,,,,,,
0.15,0.58,0.3,1.74,1.28,2.49,-0.23,,,,,,,,,,
0.14,0.59,0.3,1.75,1.29,2.49,-0.14,,,,,,,,,,
0.14,0.6,0.31,1.75,1.3,2.5,-0.04,,,,,,,,,,
0.13,0.6,0.31,1.76,1.31,2.5,0.06,,,,,,,,,,
0.13,0.61,0.32,1.77,1.32,2.5,0.15,,,,,,,,,,
0.12,0.62,0.32,1.78,1.33,2.5,0.25,,,,,,,,,,
0.12,0.63,0.33,1.79,1.34,2.5,0.35,,,,,,,,,,
0.11,0.64,0.33,1.8,1.35,2.5,0.45,0.61,2.04,,,,,,,,
0.11,0.65,0.34,1.81,1.36,2.5,0.54,,,,,,,,,,
0.1,0.66,0.34,1.82,1.37,2.5,0.64,,,,,,,,,,
0.1,0.67,0.35,1.82,1.38,2.5,0.74,,,,,,,,,,
0.09,0.68,0.35,1.83,1.39,2.5,0.84,,,,,,,,,,
0.09,0.69,0.36,1.84,1.4,2.5,0.94,,,,,,,,,,
0.09,0.69,0.36,1.85,1.41,2.5,1.04,,,,,,,,,,
0.08,0.7,0.37,1.86,1.42,2.5,1.15,,,,,,,,,,
0.08,0.71,0.38,1.87,1.43,2.5,1.25,,,,,,,,,,
0.07,0.72,0.38,1.87,1.44,2.5,1.35,,,,,,,,,,
0.07,0.73,0.39,1.88,1.45,2.5,1.45,0.57,2.13,,,,,,,,
0.07,0.74,0.39,1.89,1.46,2.5,1.55,,,,,,,,,,
0.06,0.75,0.4,1.9,1.47,2.5,1.66,,,,,,,,,,
0.06,0.76,0.41,1.91,1.48,2.5,1.76,,,,,,,,,,
0.06,0.77,0.41,1.91,1.49,2.5,1.86,,,,,,,,,,
0.05,0.78,0.42,1.92,1.5,2.49,1.97,,,,,,,,,,
0.05,0.79,0.42,1.93,1.51,2.49,2.07,,,,,,,,,,
0.05,0.8,0.43,1.94,1.52,2.49,2.18,,,,,,,,,,
0.04,0.81,0.44,1.95,1.53,2.49,2.28,,,,,,,,,,
0.04,0.82,0.44,1.95,1.54,2.49,2.39,,,,,,,,,,
0.04,0.83,0.45,1.96,1.55,2.49,2.49,0.54,2.23,,,,,,,,
0.04,0.84,0.46,1.97,1.56,2.49,2.6,,,,,,,,,,
0.03,0.84,0.46,1.98,1.57,2.49,2.7,,,,,,,,,,
0.03,0.85,0.47,1.98,1.58,2.48,2.81,,,,,,,,,,
0.03,0.86,0.48,1.99,1.59,2.48,2.92,,,,,,,,,,
0.03,0.87,0.48,2.0,1.6,2.48,3.02,,,,,,,,,,
0.02,0.88,0.49,2.0,1.61,2.48,3.13,,,,,,,,,,
0.02,0.89,0.5,2.01,1.62,2.48,3.24,,,,,,,,,,
0.02,0.9,0.5,2.02,1.63,2.47,3.34,,,,,,,,,,
0.02,0.91,0.51,2.03,1.64,2.47,3.45,,,,,,,,,,
0.02,0.92,0.52,2.03,1.65,2.47,3.56,0.52,2.32,,,,,,,,
0.01,0.93,0.53,2.04,1.66,2.47,3.67,,,,,,,,,,
0.01,0.94,0.53,2.05,1.67,2.46,3.77,,,,,,,,,,
0.01,0.95,0.54,2.05,1.68,2.46,3.88,,,,,,,,,,
0.01,0.96,0.55,2.06,1.69,2.46,3.99,,,,,,,,,,
0.01,0.97,0.56,2.07,1.7,2.45,4.1,,,,,,,,,,
0.01,0.98,0.56,2.07,1.71,2.45,4.21,,,,,,,,,,
0.01,0.99,0.57,2.08,1.72,2.45,4.32,,,,,,,,,,
0.0,1.0,0.58,2.08,1.73,2.45,4.43,,,,,,,,,,
0.0,1.01,0.59,2.09,1.73,2.44,4.54,,,,,,,,,,
0.0,1.02,0.6,2.1,1.74,2.44,4.65,0.5,2.42,,,,,,,,
0.0,1.03,0.6,2.1,1.75,2.44,4.75,,,,,,,,,,
0.0,1.04,0.61,2.11,1.76,2.43,4.86,,,,,,,,,,
0.0,1.05,0.62,2.11,1.77,2.43,4.97,,,,,,,,,,
0.0,1.06,0.63,2.12,1.78,2.42,5.08,,,,,,,,,,
0.0,1.07,0.64,2.13,1.79,2.42,5.19,,,,,,,,,,
0.0,1.08,0.64,2.13,1.8,2.42,5.3,,,,,,,,,,
0.0,1.09,0.65,2.14,1.81,2.41,5.41,,,,,,,,,,
0.0,1.1,0.66,2.14,1.82,2.41,5.52,,,,,,,,,,
0.0,1.11,0.67,2.15,1.83,2.4,5.63,,,,,,,,,,
0.0,1.12,0.68,2.15,1.84,2.4,5.74,0.5,2.52,24.0,25.52,25.48,27.35,0.9,4.5,85.11,86.53
0.0,1.13,0.69,2.16,1.85,2.4,5.85,,,,,,,,,,
0.0,1.14,0.7,2.16,1.85,2.39,5.96,,,,,,,,,,
0.0,1.15,0.7,2.17,1.86,2.39,6.07,,,,,,,,,,
0.0,1.16,0.71,2.17,1.87,2.38,6.18,,,,,,,,,,
0.0,1.17,0.72,2.18,1.88,2.38,6.29,,,,,,,,,,
0.0,1.18,0.73,2.18,1.89,2.37,6.4,,,,,,,,,,
0.0,1.19,0.74,2.19,1.9,2.37,6.51,,,,,,,,,,
0.01,1.2,0.75,2.19,1.91,2.36,6.62,,,,,,,,,,
0.01,1.21,0.76,2.2,1.92,2.36,6.73,,,,,,,,,,
0.01,1.22,0.77,2.2,1.92,2.35,6.84,0.51,2.62,,,,,,,,
0.01,1.23,0.78,2.21,1.93,2.35,6.95,,,,,,,,,,
0.01,1.24,0.78,2.21,1.94,2.34,7.06,,,,,,,,,,
0.01,1.25,0.79,2.21,1.95,2.34,7.17,,,,,,,,,,
0.01,1.26,0.8,2.22,1.96,2.33,7.28,,,,,,,,,,
0.01,1.27,0.81,2.22,1.97,2.32,7.39,,,,,,,,,,
0.02,1.28,0.82,2.23,1.97,2.32,7.5,,,,,,,,,,
0.02,1.29,0.83,2.23,1.98,2.31,7.61,,,,,,,,,,
0.02,1.3,0.84,2.23,1.99,2.31,7.72,,,,,,,,,,
0.02,1.31,0.85,2.24,2.0,2.3,7.83,,,,,,,,,,
0.02,1.32,0.86,2.24,2.01,2.3,7.94,0.52,2.72,,,,,,,,
0.03,1.33,0.87,2.24,2.01,2.29,8.05,,,,,,,,,,
0.03,1.34,0.88,2.25,2.02,2.28,8.16,,,,,,,,,,
0.03,1.35,0.89,2.25,2.03,2.28,8.27,,,,,,,,,,
0.03,1.36,0.9,2.25,2.04,2.27,8.38,,,,,,,,,,
0.04,1.37,0.91,2.26,2.05,2.26,8.48,,,,,,,,,,
0.04,1.38,0.92,2.26,2.05,2.26,8.59,,,,,,,,,,
0.04,1.39,0.92,2.26,2.06,2.25,8.7,,,,,,,,,,
0.05,1.4,0.93,2.26,2.07,2.24,8.81,,,,,,,,,,
0.05,1.41,0.94,2.27,2.08,2.24,8.92,,,,,,,,,,
0.05,1.42,0.95,2.27,2.08,2.23,9.02,0.55,2.82,,,,,,,,
0.05,1.43,0.96,2.27,2.09,2.22,9.13,,,,,,,,,,
0.06,1.44,0.97,2.27,2.1,2.22,9.24,,,,,,,,,,
0.06,1.44,0.98,2.28,2.1,2.21,9.35,,,,,,,,,,
0.06,1.45,0.99,2.28,2.11,2.2,9.45,,,,,,,,,,
0.07,1.46,1.0,2.28,2.12,2.2,9.56,,,,,,,,,,
0.07,1.47,1.01,2.28,2.13,2.19,9.66,,,,,,,,,,
0.08,1.48,1.02,2.28,2.13,2.18,9.77,,,,,,,,,,
0.08,1.49,1.03,2.29,2.14,2.17,9.88,,,,,,,,,,
0.08,1.5,1.04,2.29,2.15,2.17,9.98,,,,,,,,,,
0.09,1.51,1.05,2.29,2.15,2.16,10.09,0.59,2.91,,,,,,,,
0.09,1.52,1.06,2.29,2.16,2.15,10.19,,,,,,,,,,
0.1,1.53,1.07,2.29,2.17,2.14,10.3,,,,,,,,,,
0.1,1.54,1.08,2.29,2.17,2.14,10.4,,,,,,,,,,
0.1,1.55,1.09,2.29,2.18,2.13,10.5,,,,,,,,,,
0.11,1.55,1.1,2.3,2.18,2.12,10.61,,,,,,,,,,
0.11,1.56,1.11,2.3,2.19,2.11,10.71,,,,,,,,,,
0.12,1.57,1.12,2.3,2.2,2.1,10.81,,,,,,,,,,
0.12,1.58,1.13,2.3,2.2,2.1,10.92,,,,,,,,,,
0.13,1.59,1.14,2.3,2.21,2.09,11.02,,,,,,,,,,
0.13,1.6,1.15,2.3,2.21,2.08,11.12,0.63,3.0,,,,,,,,
0.14,1.61,1.16,2.3,2.22,2.07,11.22,,,,,,,,,,
0.14,1.62,1.17,2.3,2.23,2.06,11.32,,,,,,,,,,
0.15,1.62,1.18,2.3,2.23,2.06,11.42,,,,,,,,,,
0.15,1.63,1.19,2.3,2.24,2.05,11.52,,,,,,,,,,
0.16,1.64,1.2,2.3,2.24,2.04,11.62,,,,,,,,,,
0.16,1.65,1.21,2.3,2.25,2.03,11.72,,,,,,,,,,
0.17,1.66,1.22,2.3,2.25,2.02,11.82,,,,,,,,,,
0.18,1.67,1.23,2.3,2.26,2.01,11.92,,,,,,,,,,
0.18,1.67,1.24,2.3,2.26,2.01,12.02,,,,,,,,,,
0.19,1.68,1.25,2.3,2.27,2.0,12.11,0.69,3.08,,,,,,,,
0.19,1.69,1.26,2.3,2.27,1.99,12.21,,,,,,,,,,
0.2,1.7,1.27,2.3,2.28,1.98,12.31,,,,,,,,,,
0.21,1.71,1.28,2.3,2.28,1.97,12.4,,,,,,,,,,
0.21,1.71,1.29,2.3,2.29,1.96,12.5,,,,,,,,,,
0.22,1.72,1.3,2.29,2.29,1.95,12.59,,,,,,,,,,
0.22,1.73,1.31,2.29,2.3,1.94,12.69,,,,,,,,,,
0.23,1.74,1.32,2.29,2.3,1.93,12.78,,,,,,,,,,
0.24,1.75,1.33,2.29,2.3,1.93,12.88,,,,,,,,,,
0.24,1.75,1.34,2.29,2.31,1.92,12.97,,,,,,,,,,
0.25,1.76,1.35,2.29,2.31,1.91,13.06,0.75,3.16,,,,,,,,
0.26,1.77,1.36,2.29,2.32,1.9,13.15,,,,,,,,,,
0.26,1.78,1.37,2.29,2.32,1.89,13.24,,,,,,,,,,
0.27,1.78,1.38,2.28,2.33,1.88,13.33,,,,,,,,,,
0.28,1.79,1.39,2.28,2.33,1.87,13.42,,,,,,,,,,
0.28,1.8,1.4,2.28,2.33,1.86,13.51,,,,,,,,,,
0.29,1.8,1.41,2.28,2.34,1.85,13.6,,,,,,,,,,
0.3,1.81,1.42,2.28,2.34,1.84,13.69,,,,,,,,,,
0.3,1.82,1.43,2.27,2.34,1.83,13.78,,,,,,,,,,
0.31,1.83,1.44,2.27,2.35,1.82,13.87,,,,,,,,,,
0.32,1.83,1.45,2.27,2.35,1.81,13.95,0.82,3.23,,,,,,,,
0.33,1.84,1.46,2.27,2.35,1.8,14.04,,,,,,,,,,
0.33,1.85,1.47,2.26,2.36,1.8,14.12,,,,,,,,,,
0.34,1.85,1.48,2.26,2.36,1.79,14.21,,,,,,,,,,
0.35,1.86,1.49,2.26,2.36,1.78,14.29,,,,,,,,,,
0.36,1.87,1.5,2.25,2.36,1.77,14.37,,,,,,,,,,
0.36,1.87,1.51,2.25,2.37,1.76,14.46,,,,,,,,,,
0.37,1.88,1.52,2.25,2.37,1.75,14.54,,,,,,,,,,
0.38,1.88,1.53,2.25,2.37,1.74,14.62,,,,,,,,,,
0.39,1.89,1.53,2.24,2.37,1.73,14.7,,,,,,,,,,
0.4,1.9,1.54,2.24,2.38,1.72,14.78,0.9,3.3,,,,,,,,
0.4,1.9,1.55,2.24,2.38,1.71,14.86,,,,,,,,,,
0.41,1.91,1.56,2.23,2.38,1.7,14.94,,,,,,,,,,
0.42,1.91,1.57,2.23,2.38,1.69,15.01,,,,,,,,,,
0.43,1.92,1.58,2.22,2.38,1.68,15.09,,,,,,,,,,
0.44,1.93,1.59,2.22,2.39,1.67,15.17,,,,,,,,,,
0.44,1.93,1.6,2.22,2.39,1.66,15.24,,,,,,,,,,
0.45,1.94,1.61,2.21,2.39,1.65,15.31,,,,,,,,,,
0.46,1.94,1.62,2.21,2.39,1.64,15.39,,,,,,,,,,
0.47,1.95,1.63,2.2,2.39,1.63,15.46,,,,,,,,,,
0.48,1.95,1.64,2.2,2.39,1.62,15.53,0.98,3.35,24.48,26.35,26.44,27.4,0.95,4.74,89.27,89.81
0.49,1.96,1.65,2.2,2.39,1.61,15.6,,,,,,,,,,
0.5,1.96,1.65,2.19,2.4,1.6,15.67,,,,,,,,,,
0.5,1.97,1.66,2.19,2.4,1.59,15.74,,,,,,,,,,
0.51,1.97,1.67,2.18,2.4,1.58,15.81,,,,,,,,,,
0.52,1.98,1.68,2.18,2.4,1.57,15.88,,,,,,,,,,
0.53,1.98,1.69,2.17,2.4,1.56,15.95,,,,,,,,,,
0.54,1.99,1.7,2.17,2.4,1.55,16.01,,,,,,,,,,
